text,label
Uponor maintains its full-year guidance for 2010 .,1
Olli-Pekka Laine has been appointed as the Chairman and Erkki Pehu-Lehtonen as the Vice Chairman of the Board .,1
Le Lay succeeds Walter G++nter and will be based in Finland .,1
"In total , more than 3000 surveillance cameras will be handled and managed according to a variety of needs , the company said .",1
Solteq Plc ANNOUNCEMENT 16.12.2010 SHARE REPURCHASE 16.12.2010 In the Helsinki Stock Exchange Solteq Plc now holds a total of 486.969 shares including the shares repurchased on 16.12.2010 .,1
"Ruukki 's delivery includes steel structures , including installation , for Krakeroy bascule bridge and steel piles for the bridge foundations .",1
"It is part of the development of the world-class magnetite deposit at Karara , which has the known potential for over 30 million metric tons of annual processing of magnetite over its estimated 30-year life .",1
The cranes would be installed onboard two freighters ordered by Singaporean ship owner Masterbulk .,1
"Both operating profit and sales for the three-month period increased , respectively from EUR0 .3 m and EUR13 .1 m , as compared to the corresponding period in 2005 .",2
Finnish meat company Atria can no longer promise a sufficient amount of domestic beef to its customers .,0
"Okhta Center area is expected to have about 700,000 square metres of office premises by 2016 .",1
"Sampo Bank 's market share of lending was 13.6 % , down from 14.4 % in the first quarter of 2008 .",0
It therefore seems that Finnish shipping company Viking Line will get the subsidy it needs to order its new LNG-fuelled vessel .,2
"Vaisala , headquartered in Helsinki in Finland , develops and manufactures electronic measurement systems for meteorology , environmental sciences , traffic and industry .",1
"Via the move , the company aims annual savings of some EUR3m , the main part of which are expected to be realized this year .",2
Passenger volumes rose by 8.4 % in the accounting period .,2
The volume of investments in the two phases of the project is estimated at USD 300mn ( EUR 215.03 mn ) .,1
"The Polish business employs about 1,000 people , and it had net sales of about EUR 70mn in 2007 .",1
"The money will be spread mainly over 2011 and 2012 , the company said .",1
"Finnish pharmaceuticals company Orion reports profit before taxes of EUR 70.0 mn in the third quarter of 2010 , up from EUR 54.9 mn in the corresponding period in 2009 .",2
"With this acquisition the wireless modem unit and its approximately 1,100 employees were transferred to Renesas Electronics Corporation .",1
"In addition , the contract includes modification of the effluent treatment plant at Follum .",1
"The approximately 20,000 dwt vessel has been ordered from India .",1
The closing of such transaction took place today .,1
"The Samsung Mobile Applications Store was launched in January 2009 by Samsung Mobile Innovator , a program which enables mobile software developers to create applications for use across Samsung mobile devices .",1
The value of the contracts is about EUR 3.3 mn .,1
"According to HKScan Finland , the plan is to increase J+ñrvi-Suomen Portti 's net sales to EUR 80mn to EUR 100mn .",2
Earnings per share were higher at 0.48 against 0.37 a year before and ahead of market consensus of 0.40 eur .,2
"The product advisory does not apply to any other Nokia-branded battery , the company said .",1
"Componenta has production lines for similar-sized products at Karkkila in Finland , at Weert in the Netherlands and at Orhangazi in Turkey , and these had a combined output of approximately 100,000 tonnes and net sales of EUR 135 million in 2007 .",1
The hull of the vessel was built one block at a time and Ruukki delivered the plate material for each block as construction progressed .,1
"Goodwill and other intangible assets account for some 2.0 mln euro ( $ 2.6 mln ) of the purchase price , 20 pct of which payable in Aspo shares .",1
"Seven-month sales of Ragutis , which is controlled by the Finnish brewery Olvi , declined by 11.2 percent , to 15.41 million liters , and the company held 9.89 percent of the market .",0
The forecast for 2012 is 3.3 % .,1
"Profit before taxes decreased by 9 % to EUR 187.8 mn in the first nine months of 2008 , compared to EUR 207.1 mn a year earlier .",0
The site will cover over six hectares .,1
Group net sales in the third quarter of 2007 totaled EUR 142.3 mn and operating profit EUR 4.3 mn .,1
"Niina Nenonen , Marimekko 's current director for clothing , bags and accessories lines , will take up this role .",1
The original patent was filed in Finland under application No. .,1
"Patrick Jeambar will also continue being responsible for Innovation and Health , safety and environment HSEA functions of Ahlstrom Corporation .",1
Pretax profit jumped to EUR 21.9 million from EUR 3.1 million .,2
"Byline : Tim Moran Cellular phone giant Nokia Corp. is offering $ 8.1 billion for digital map supplier NAVTEQ Corp. , of Chicago .",1
"The order includes a new Crecent former , headbox , and reel .",1
The energy shot is packed in a 100-millilitre bag with a screw cap .,1
"The cosmetics collection includes an eye shadow , face powder , lip gloss , mascara and accessories .",1
"Proline Plus is available in both adjustable single and multichannel models and fixed volume single-channel models , in volume ranges from 0.1 micro litres to 10 ml .",1
"The fair value of the investment properties totaled EUR 2,534.9 mn , up from EUR 2,455.1 mn in 2006 .",2
"Its annual capacity is some 10,000 MW .",1
Their names have not yet been released .,1
The growth of net sales in the first half of 2008 has been 28 % compared with the first half of 2007 .,2
Ixonos will finance the acquisition through a 3.8 mln euro $ 5.2 mln loan .,1
"The cost of the deal could range from 70 million to 90 million euros depending on the financial results of the two companies in 2008 , the statement says .",1
"Lithuanian beer makers sold 256.88 million liters of beer in 2005 , a rise of 4.5 per cent from the year-earlier figure of 245.92 million liters .",2
"HELSINKI ( AFX ) - Nokian Tyres reported a fourth quarter pretax profit of 61.5 mln eur , up from 48.6 mln on the back of strong sales .",2
"Vaahto Pulp & Paper , of Finnish Vaahto Group , has been awarded an order to renovate Finnish-Swedish forest industry company Stora Enso 's paperboard machine at the Ingerois Board Mill in Finland .",2
The company did not distribute a dividend in 2005 .,1
"BasWare 's CEO Ilkka Sihvo comments in conjunction with the Interim Report : `` As a whole , BasWare succeeded well in the second quarter of 2007 .",2
"Finnish lifting equipment maker Konecranes Oyj said on July 30 , 2008 that its net profit rose to 71.2 mln euro ( $ 111.1 mln ) for the first half of 2008 from 57.1 mln euro ( $ 89.1 mln ) for the same period of 2007 .",2
"Subscribers of China Unicom , the nation 's second largest mobile phone operator after China Mobile , are expected to release pictures , videos and blog on the Internet via mobile phones as of March 2008 .",1
Nokia was up 0.12 pct to 16.70 eur after kicking off the morning in negative territory .,2
"The Web-Marela application handles invitations to quote , quote comparisons , agreements , purchases , invoice inspections , inventory management , and deliveries .",1
`` I am extremely delighted with this project and the continuation of cooperation with Viking Line .,2
"Previously , the company expected its 2008 financial performance to remain at the same level as in 2008 .",1
Earnings per share EPS rose to EUR 0.11 from EUR 0.03 .,2
"Finnish Scanfil , a contract manufacturer and systems supplier for communication and industrial electronics reports net sales of EUR 108.7 mn in the first half of 2008 , down from EUR 111.1 mn a year earlier .",0
"Tiimari 's registered share capital is 16,474,755 shares as per today .",1
Construction volumes meanwhile grow at a rate of 10-15 percent annually .,2
Finnish media company Talentum Oyj 's net profit decreased to 2.5 mln euro ( $ 4.0 mln ) for the first quarter of 2008 from 3.0 mln euro ( $ 4.7 mln ) for the same period of 2007 .,0
"The chilled meat products category led the meat , fish and poultry market in Finland , accounting for a share of 31.4 % .",1
"The Finnish national carrier said net loss in April through June was euro26 million , down from a net profit of euro13 million a year earlier .",0
"Equipment will be manufactured in Vaahto 's workshop in Hollola , Finland and is scheduled for shipments during the first quarter of 2009 .",1
Market data and analytics are derived from primary and secondary research .,1
"Helsinki 19 May 2010 - Finnish company Lemminkainen Oyj ( HEL : LEM1S ) said today that it will construct an office building at Toolonlahti in downtown Helsinki , without disclosing financial details .",1
"Making matters more difficult , the company said it has been grappling with higher oil and gas prices , which have pushed up the cost of energy , raw materials and transportation .",0
"The Australian company Mirabela Nickel has awarded Outokumpu Technology a contract for grinding technology for its nickel sulfide project in Bahia State , Brazil .",2
"Cost cutting measures , which have produced around EUR70m of savings over the past nine months , have dampened the airline 's loss , Finnair said .",2
No decision on such sale of the now issued or existing treasury shares to YA Global has been made yet .,1
"After the reporting period , BioTie North American licensing partner Somaxon Pharmaceuticals announced positive results with nalmefene in a pilot Phase 2 clinical trial for smoking cessation .",2
The negotiations will concern the plant 's department producing winded roving that employs 10 people .,1
"Cerberus Capital Management LP-backed printing paper maker NewPage Corp. has posted mixed second-quarter results , casting a cloud over its planned initial public offering .",0
"For the current year , Raute expects its net sales to increase and the operating result -- to be positive .",2
"We know that it exists , '' Artemyev said .",1
"In the third quarter , net sales increased by 12 % year-on-year to EUR 159.5 million , or by 6 % at comparable currency rates growth .",2
"Typical end-uses include roof structures , floorings , walls and ceilings , non-visible structures in vehicles , packaging and boxes , construction site structures , fencing and shelters , and formwork with a limited number of concrete pourings .",1
"Utah 's capital wanted to be the next U.S. headquarters of Amer Sports Corp. , a ski-equipment company .",1
`` Our customer has been satisfied with Basware Invoice Automation solution and extends the implementation to new geographies .,2
"EXEL COMPOSITES IN BRIEF Exel Composites is a technology company which designs , manufactures and markets composite profiles and tubes for industrial applications .",1
"LONDON AFX - Shares in Rautaruukki Corp have been upgraded to ` hold ' from ` sell ' by ABN Amro , with the price target raised to 25.75 eur from 14.5 , said dealers .",2
Revenue grew 1 percent to euro742 .2 million US$ 964 million from euro735 million .,2
"The company is also seeking possibilities to relocate the Luumaki personnel , some 50 people , to other UPM mills .",1
Sanoma Magazines Finland 's net sales grew to EUR 140.1 mn from EUR 131.8 mn .,2
"The value of the order is EUR 700,000 .",1
"The mall is part of the Baltic Pearl development project in the city of St Petersburg , where Baltic Pearl CJSC , a subsidiary of Shanghai Foreign Joint Investment Company , is developing homes for 35,000 people .",1
"( ADP News ) - Feb 4 , 2009 - Finnish broadband data communication systems and solutions company Teleste Oyj ( HEL : TLT1V ) said today its net profit decreased to EUR 5.5 million ( USD 7.2 m ) for 2008 from EUR 9.4 million for 200",0
Operating profit improved by 44.0 % to ER 4.7 mn from EUR 3.3 mn in 2004 .,2
"In the Baltic countries , sales fell by 42.6 % .",0
Panostaja Oyj 's Board also decided at its organisational meeting held upon completion of the AGM to implement the AGM decision concerning Board member fees paid as shares in such a way that shares are transferred on a quarterly basis on the date following publication of the quarterly-annual report .,1
"The 10,000-odd square metre plot that Stockmann has bought for the Nevsky Center shopping center is located on Nevsky Prospect , St Petersburg 's high street , next to the Vosstaniya Square underground station , in the immediate vicinity of Moscow Station .",1
The beers differ slightly from mainstream beers .,1
"The contractor of the shopping center , China State Construction Engineering Corporation , has previously built e.g. airports , hotels and factories for large international customers in different parts of the world .",1
"OUTOTEC OYJ PRESS RELEASE DECEMBER 4 , 2009 10.30 AM Outotec establishes a new subsidiary in Kolkata Outotec has established a subsidiary in India in order to better serve its Indian customers and to increase its business in the growing Indian market .",2
Finnish Stockmann Group 's mail order unit Hobby Hall has launched a trial marketing campaign in Russia .,1
Scanfil has also issued a profit warning .,0
Uponor improved its performance in spite of the decrease in residential construction in the US .,2
"However , the company saw its net profit for the third quarter down to EUR1 .4 m from EUR1 .5 m for the corresponding period of 2009 .",0
"These include software development for internet and mobile telephone content , communications , value-added software , financial services , security applications , systems integration and electronics .",1
The medium-term operative targets of the company remain unchanged .,1
The machinery now ordered will be placed in a new mill with an annual production capacity of 40 000 m3 of overlaid birch plywood .,1
All YIT Capital Markets Day materials will be available on the company 's Internet site at www.yitgroup.com/investors at 10:30 on September 26 .,1
"L+ñnnen Tehtaat 's Food Division was reorganised into two strategic business units , Apetit Frozen Foods and Jams , and Apetit Fish .",1
"Erkki Jarvinen , President of Rautakirja and the head of the Sanoma Trade division , will leave his current tasks in spring 2009 for a similar position outside the Sanoma Group .",1
Profit for the period increased from EUR 2.9 mn to EUR 10.5 mn .,2
"LCS 's services cover the whole life cycle of software and information systems , from process modelling and tailored software development , to hosting services , solution management , maintenance and support .",1
Net sales revenue per passenger is expected to increase .,2
"Swedish , Finnish and Danish listed companies are organized in three market cap segments , Nordic Large Cap , Mid Cap and Small Cap .",1
"The fixed-term contract of Mr. Jarmo Ukonaho , the current General Manager of Incap 's Indian operations , will finish by the end of the year .",1
"Cooper SH , the UK distributor for lift equipment manufacturer Konecranes , won the five-year deal which involves low maintenance and fuel saving technologies .",2
The estimated value of the deal is USD 9.2 million .,1
"Jensen , Njastein and Mike Critch , the head of Dovre North America business unit , will report to Toivola .",1
"The inventors are Bylander Johan , Ponten Fredrik and Lundberg Jorgen .",1
"Simmons Elected DCUC Chairman PORTSMOUTH , N.H.-Gordon A. Simmons , CEO of Service Credit Union , has been elected chairman of the Defense Credit Union Council for the 2007-2008 term .",1
"Last year , 8.3 million passengers flew the airline , down 4 percent from 2007 .",0
"The deal covers Stockmann Auto Oy Ab 's sales and after-sales services concerning Volkswagen and Audi in Helsinki , Espoo and Vantaa .",1
`` Capital expenditure on energy efficiency has unfortunately fallen along with the decline in the economy .,0
The shares represented 4.998 % of total share capital and 2.14 % of total voting rights .,1
Yvonne Jones is owner of Chameleon Interiors .,1
27 January 2011 - Finnish IT solutions provider Affecto Oyj ( HEL : AFE1V ) said today it has won a EUR1 .2 m ( USD1 .6 m ) contract from state-owned Lithuanian Social Insurance Institution ( SODRA ) .,2
"The operations to be sold include manufacturing units in Finland , France , Poland and Turkey , as well as sales units in Germany and Lithuania .",1
Sanoma Magazines International will invite other shareholders holding approximately 15 % of the shares to sell their shares .,1
ZAO YIT Moskovia builds housing in Moscow and its surrounding cities .,1
Operating profit fell to EUR 38.1 mn from EUR 55.3 mn in 2007 .,0
"A meeting for the media and analysts will be held on the same day at 10:30 a.m. at Stonesoft Headquarters in Helsinki , Italahdenkatu 22 A. The Interim report will be presented by Stonesoft 's CEO Ilkka Hiidenheimo .",1
"The Company operates through four principal divisions : Consumer Packaging ; Office Papers ; Speciality Papers , as well as Market Pulp and Energy .",1
"Addus ' services include personal care and assistance with activities of daily living , skilled nursing and rehabilitative therapies , and adult day care .",1
Operating profit fell to EUR 15.1 mn from EUR 24.6 mn in 2006 .,0
Sports equipment sales also progressed well owing to the prolonged winter season .,2
1 February 2011 - Finnish textile and clothing company Marimekko Oyj HEL : MMO1V said today its preliminary operating profit grew to EUR8 .2 m in 2010 from EUR6 .3 m in 2009 .,2
Finnish developer and manufacturer of mobile phone chargers Salcomp Plc OMX Helsinki : SAL1V on Wednesday 19 November lowered its full-year net sales estimate .,0
The company then said it will focus its resources on clinical research .,1
"At first , Solteq 's services to companies operating in the St. Petersburg area will include maintenance and material management systems and data collection solutions .",1
"Quartal Oy now owns 2,094,063 shares in Satama Interactive Plc , which represents 5,19 per cent of the share capital and voting rights .",1
"` The stable outlook reflects Nokia 's strong market position in the global mobile handset market , strong cash flow generation , and very conservative balance sheet , ' said Raab .",2
"Earnings per share ( EPS ) were EUR0 .03 , up from the loss of EUR0 .083 .",2
"Janis Arbidans , CEO of YIT Celtnieciba , said the company was focusing on housing and real estate development market .",1
Swedbank 's shares have been hardest hit of the Swedish banks by the ongoing international financial crisis .,0
The Board of Directors was authorized to decide on other terms of the share issue .,1
Earnings per share EPS amounted to EUR0 .01 .,1
"The company offers payroll services , including payroll processing , payroll tax administration , and employee pay services , including direct deposit , check signing , and Readychex .",1
"Huhtamaki 's rigid plastic consumer goods operations , which are mainly in Europe , will be separated into a new reporting segment as of 1 January 2009 .",1
"Operating loss of the Pulp & Paper Machinery unit was over EUR 3mn in September 2007 - August 2008 , compared to a profit of EUR 3.7 mn a year earlier .",0
"In Q2 of 2009 , profit before taxes amounted to EUR 13.6 mn , down from EUR 26.8 mn in Q2 of 2008 .",0
"efficiency improvement measures 20 January 2010 - Finnish stationery and gift retailer Tiimari HEL : TII1V said today that it will continue to improve its operational efficiency , by focusing on its profitable core operations .",2
The company 's board of directors would propose a dividend of EUR1 .00 per share for 2005 .,1
They will be sunk to a depth of some 360-380 metres and fixed to the bottom mud by vacuum .,1
It has some 30 offices worldwide and more than 90 pct of its net sales are generated outside Finland .,1
Net sales in 2007 are expected to be 10 % up on 2006 .,2
The combined capital of these funds is expected to be EUR 100mn-150mn .,1
"According to the notification , the holdings of Ameriprice Inc. and its group companies are now in total 808,973 shares , which represent 3.582 % of Tekla -¦ s shares and voting rights .",1
Its 168 asset management experts manage assets worth over EUR 35 billion .,1
The order includes 48 ship cranes that will be delivered for 12 container feeders to be built at Wenchong shipyard in China .,1
"Finnish software developer Basware Oyj said on November 30 , 2006 its U.S. subsidiary Basware , Inc. won an order to provide software for contract lifecycle management to an unnamed U.S. medical technology company .",2
"The study evaluated the safety , tolerability and pharmacokinetics of repeated doses of intravenously administered antibody in 26 patients with active plaque psoriasis .",1
"The Lithuanian beer market made up 14.41 million liters in January , a rise of 0.8 percent from the year-earlier figure , the Lithuanian Brewers ' Association reporting citing the results from its members .",2
"CapMan , with offices in Helsinki , Stockholm , Copenhagen and Oslo , manages Nordic buyout , mezzanine , technology , life science and real estate funds with approximately EUR2 .6 bn in total capital .",1
"Operating profit for the nine-month period increased from EUR13 .6 m , while net sales increased from EUR394 .7 m , as compared to the corresponding period in 2005 .",2
The measures taken will cause one-time costs during the final part of 2006 .,1
"Theodosopoulos said Tellabs could be of value to Nokia Siemens or Nortel given its `` leading supply status '' with Verizon , along with high-growth products .",2
No financial information was provided .,1
"Under the agreement , Larox will transfer 10 employees within engineering and documentation related to delivery projects and product maintenance in Finland to Etteplan as of January 1 , 2007 .",1
"The total size of the complex is around 25,000 m2 and the project will be constructed in stages .",1
"Sampo Housing Loan Bank , a unit of Finland 's Sampo Bank , has priced its EUR1bn ( USD1 .3 bn ) bond at 99.889 % , Reuters reported .",1
The Department Store Division reported an increase in sales of 4 per cent .,2
The output of the contracts totals 72 MWe .,1
"The Whitehall Street Real Estate Funds invest in real estate and real estate related assets , principally through the acquisition of real estate companies , real property and mortgage loans .",1
Circulation revenue has increased by 5 % in Finland and 4 % in Sweden in 2008 .,2
"Through the Nordic Exchange , OMX offers access to approximately 80 percent of the Nordic and Baltic securities market .",1
"Aspocomp Group , headquartered in Helsinki , Finland , develops interconnection solutions for the electronics industry .",1
"The company is headquartered in Sievi , Finland , and is listed on the Nordic Exchange in Helsinki .",1
"PCS Digital Guatemala has been using Tecnomen 's prepaid system in Telgua fixed networks as well as code division multiple access , or CDMA , and global system for mobile communication , or GSM , since 2003 .",1
"Teleste 's hybrid TV solution includes components for the whole process of delivering video services to consumers from content acquisition and service creation to delivery through a range of access solutions , including HFC ( hybrid fibre-coaxial ) , xDSL , EttH , and FttH .",1
`` We are pleased with the efforts of both negotiating teams and look forward to a productive four years ahead . '',2
No changes in media activity were seen in October compared with September .,1
Why not subscribe to the magazine ?,1
This new partnership agreement represents a significant milestone for both parties .,2
"The deal includes all rental equipment and related merchandise , the rental contract of the depot and two employees , the company said .",1
"The copying , republication or redistribution of AFX News Content , inculding by framing or similar means , is expressly prohibited without the prior written consent of AFX News .",1
"The company said that the operations will be sold to a newly established company , CPS GmbH , where the present management of the plastics business is a co-owner .",1
Comptel Corporation will publish its financial statements for 2008 on 12 February 2009 .,1
"Outotec 's delivery covers the engineering , supply and construction of a circulating fluid bed calcination plant with a capacity of 1,600 tons of alumina per day .",1
Finnish-Swedish TietoEnator is expanding its business quickly in Russia .,2
"Look out for vintage fabric cushion covers , '70s coffee pots , ceramic serving dishes , cocktail glasses , and stainless steel party dishes .",1
Cargotec Germany GmbH has been awarded a contract by Stadtverwaltung Mainz for chassis bodies under Open procedure .,2
Aspo 's Group structure and business operations are continually developed without any predefined schedules .,1
The company 's board of directors will propose a dividend of EUR 0.14 for 2008 at the annual general meeting .,1
EBIT excluding non-recurring items was estimated to increase from 2009 .,2
"Last week , the Finnish metals and technology group announced plans to sell more than 80 percent of its technology unit to further the company 's strategic goal of becoming the world 's largest stainless steel maker .",2
"Suominen Corporation estimates that the cost-cutting program that started in autumn 2005 , higher sales prices , and expected growth in volume of Wet Wipes , will make the company 's operations more profitable .",2
Odell has not contacted the State of Finland in this issue .,1
"In the reporting period , net sales rose by 8 % year-on-year to EUR64 .3 m , due to the business acquisitions realized during the first half of 2008-09 , the effect of which was EUR10 .9 m in the review period .",2
Ruukki 's order book at the end of 2010 was 30 % up year-on-year and 10 % up quarter-on-quarter .,2
"In addition , MIDs are always online and enable full Internet browsing .",1
Mr Jortikka is president of the base metal division of Outotec Oyj in Finland and is on the executive committee of Outotec .,1
"The total floor area of the plant expansion is 29,000 square metres .",1
"However , the growth margin slowed down due to the financial crisis .",0
The company has some 410 employees and an annual turnover of EUR65 .4 m. Vaahto Group is listed on the Nordic Exchange in Helsinki .,1
"Both operating profit and net sales for the 12-month period increased , respectively from EUR20 .8 m and EUR177 .7 m , as compared to the financial year 2004 .",2
"In accordance with the terms and conditions of Alma Media 's 2006 option program , the share subscription price for the 2006A option rights was EUR 4.88 per share and the book countervalue EUR 0.60 per share .",1
Operating profit excluding restructuring costs grew to EUR 44.5 million from EUR 31.7 million while operating profit including restructuring costs showed even larger growth to EUR 38.5 million from EUR 7.4 million .,2
"After the transaction , M-real will own 30 % in Metsa-Botnia and UPM -- 17 % .",1
"The E7 smartphone will be available for Rs35 ,000 per handset across India , '' Nokia India vice-president & managing director D Shivakumar told reporters .",1
"cents The profile contains business operations , the company history , major products and services , prospects , key competitors , structure and key employees , locations and subsidiaries .",1
Subscription sales decreased slightly .,0
"The company , which has EUR2 .8 bn in assets , counts among its five largest shareholders Finnish insurers Ilmarinen 4.34 % and Varma 0.70 % , as well as the Finnish state pension fund VER 0.61 % .",1
"In addition , the company is considering the start of production in Russia .",1
Vacon recently announced plans to build its North American headquarters at 5 Business Park in Chambersburg .,1
The business section also includes Ahlstrom 's sustainability report .,1
"H+Ñkan Dahlstr+Âm , head of mobility services at TeliaSonera , has forecast that mobile data volume on the TeliaSonera network in Sweden will rise eight-fold to 200,000 TB by 2014 .",2
Operating profit fell to EUR 6.2 mn from EUR 8.5 mn in the third quarter of 2007 .,0
"The start of the negotiations , relating to Glaston 's efficiency program , was announced in October .",1
"The price of raw material aluminium went up at the end of 2005 , but the company considers its outlook for 2006 favourable .",2
Loss for the period totalled EUR 15.6 mn compared to a profit of EUR 6.3 mn in 2008 .,0
Finnish silicon wafers manufacturer Okmetic Oyj said it swung to a net profit of 4.9 mln euro $ 6.3 mln in the first nine months of 2006 from a net loss of 1.8 mln euro $ 2.3 mln a year earlier .,2
NWC ANALYSIS :,1
"It generated an operating loss of EUR 96.3 mn , down from a profit of EUR 43.9 mn .",0
Finnish retail software developer Aldata Solution Oyj reported a net loss of 11.7 mln euro $ 17.2 mln for 2007 versus a net profit of 2.5 mln euro $ 3.7 mln for 2006 .,0
The firm builds components for mobile phones and other communications products .,1
"Cramo , headquartered in Vantaa , Finland , rents construction machinery and equipment , as well as rents and sells modular space .",1
The investments and operational changes enable additional optimisation of the working hours and thereby further cost savings of some 7 % -9 % .,2
"Operating profit was EUR 9.8 mn , compared to a loss of EUR 12.7 mn in the corresponding period in 2009 .",2
"Finnish construction company YIT Oyj said on November 13 , 2007 it won a 70 mln euro $ 102.8 mln contract to construct the new office building for local property company Tapiola Real Estate Oy .",2
Vaisala 's net profit for the third quarter of 2007 dropped to 3.0 mln euro ( $ 4.3 mln ) from 6.8 mln euro ( $ 9.8 mln ) for the same period of 2006 .,0
"Operating loss before non-recurring items was EUR 0.9 mn , compared to a profit of EUR 11.5 mn in 2008 .",0
"( ADP News ) - Oct 29 , 2008 - Finnish lifting equipment maker Konecranes Oyj ( OMX : KCR1V ) said today that its net profit rose to EUR 116.6 million ( USD 149.1 m ) in the first nine months of 2008 from EUR 73.6 million for the s",2
"Jeder Beta-Tester erh+ñlt kostenlos sechs Monate lang Updates und hat laut eigener Aussage die M+Âglichkeit , die finale Version zu beeinflussen .",1
"The Baltimore Police and Fire Pension , which has about $ 1.5 billion , lost about $ 3.5 million in Madoff Ponzi scheme .",0
"Finnair PLC carried a record 8.8 million passengers in 2006 , an increase of 3.5 percent on the previous year , the Finnish national carrier reported Tuesday .",2
The company had net sales of EUR 19.8 mn and a pre-tax profit of EUR 1.8 mn in 2005 .,1
Currency conversions are based on exchange rates at the time of the deal .,1
Net sales increased to EUR193 .3 m from EUR179 .9 m and pretax profit rose by 34.2 % to EUR43 .1 m. ( EUR1 = USD1 .4 ),2
"Operating loss totalled EUR 12.7 mn , compared to a profit of EUR 17.7 mn in the first half of 2008 .",0
"Berling Capital , Umo Capital and Veikko Laine are the biggest shareholders in Amanda Capital .",1
"Both operating profit and net sales for the six-month period increased , respectively from EUR18 .1 m and EUR127 .6 m , as compared to the corresponding period in 2006 .",2
"Country : , Finland Sector : Construction-Real Estate Target : Pohjolan Design-Talo Oy Buyer : CapMan Oyj Vendor : Ruukki Group Oyj Deal size in USD : 102.6 m Type : Divestment Status : Agreed",1
"Target company : Tieto Corporation , Business Identity Code : 0101138-5 Date of change in holding : 22 January 2010 Portion of the shares and votes : The current group holding of OP-Pohjola Group Central Cooperative ( OPK ) is 2982 587 shares , which represents 4.14 % of the shares and voting rights .",1
"Tieto in Latvia is represented by IT services companies TietoEnator Alise and TietoEnator , which has operations in the industries of Financial Services Cards , Retail and Logistics and IT Outsourcing and Managed Services .",1
"Depending on the market situation , such projects are sold after 1 to 3 years after completion .",1
Lemmink+ñinen started the manufacture of roofing felt in 1920 and the production of asphalt in the 1930s .,1
Kemira shares closed at (  x20ac ) 16.66 ( $ 22US .71 ) .,1
The Company turnover amounted to MEUR 27.9 in 2007 .,1
"Paychex has more than 100 offices serving approximately 554,000 payroll clients nationwide as of May 31 , 2009 .",1
The value of the order is nearly EUR400m .,1
"Sales are expected to increase in the end of the year 2006 , however .",2
The repurchase of the bonds was executed in the open market in accordance with section 7 f of the terms and conditions of the Convertible Bonds .,1
"The company operates a U.S. division in Lisle , Ill. .",1
- Cash flow from operating activities before investments was EUR 0.8 -1.2 million .,1
The full-function PC weighs 1.25 kilograms and measures slightly more than two centimeters thin .,1
"New Chairman of the Board of Directors , Mr Chaim Katzman , will give a presentation and answer questions .",1
"Its customers include local companies Slo Oy , Kiilto Oy , Toptronics Oy , Normark Suomi Oy , Pellonpaja Oy and Mansner Oy .",1
Less than ten people will face pension agreements .,1
Operating profit rose to EUR 103.4 mn from EUR 23.2 in the corresponding period in 2006 .,2
Her present position is the director of Stockmann 's international department stores .,1
EUR 152.4 mn of this was net interest income .,1
The bridge will be 1.2 km long and is located between Anasmotet by the road E20 and the new traffic junction in Marieholm by the road E45 .,1
Benefon will turn the Salo unit into a B2B business unit and establish a B2C business unit in the UK .,1
"It will be operated by Nokia , and supported by its Nokia NetAct network and service management system .",1
"EBITDA for the year 2009 improved to EUR484m , as compared with EUR472m in 2008 .",2
"The major breweries increased their domestic beer sales by 4.5 per cent last year , to 256.88 million litres from 245.92 million litres in 2004 .",2
"Based in Helsinki , Finland , Ramirent has branches in 13 Nordic , central and Eastern European countries .",1
"These sections will be put into place to form the load-bearing steel structure of the bridge , '' says Sami Eronen , Senior Vice President , Infrastructure and Northern Europe , Ruukki Construction .",1
The value of the orders is about EUR 70mn .,1
All depends on financing .,1
"Operating profit was EUR -0.1 mn , down from EUR 1.3 mn .",0
"Steek , which was set up in 2002 , is based in Bordeaux , southwestern France .",1
The sellers were the founders of the company .,1
"Headquartered in this city , the company is nearly 75 years old and focuses on science-based innovation and technology for environmental measurement .",1
"Ragutis , controlled by the Finnish brewery Olvi , achieved a 5.7 percent rise in beer sales to 22.6 million liters and held a 10.75 percent market share .",2
"Both operating profit and net sales for the six-month period increased , respectively , from EUR13 .8 m and EUR143 .6 m , as compared to the corresponding period in 2007 .",2
"Finnish broadband data communication systems provider Teleste Oyj HEL : TLT1V said yesterday it returned to a net profit of EUR 2.7 million USD 3.8 m for the first nine months of 2010 versus a net loss of EUR 579,000 for the same period of 2009 .",2
Operating profit fell to EUR 23.26 mn from EUR 32.86 mn .,0
"Seller is the Finnish Elcoteq Group , the largest European electronics manufacturing services company .",1
Talvivaara Mining Company Plc Talvivaara Mining Company is an internationally significant base metals producer with its primary focus on nickel and zinc using a technology known as bioheapleaching to extract metals out of ore .,1
"Pretax profit totalled EUR 2.0 mn , compared to a loss of EUR 159.2 mn in the fourth quarter of 2008 .",2
"The contract also includes installation work in a new multistorey carpark for close on 1,000 vehicles .",1
Insurance policies should be simple .,1
Finnair believes the strike will cause it daily net losses in excess of EUR 2mn due to canceled reservations and passenger re-routing .,0
Finnish Bore that is owned by the Rettig family has grown recently through the acquisition of smaller shipping companies .,2
"Sales improved to SEK 1,553 mn , compared with SEK 1,408 mn .",2
The transaction is expected to be completed next spring .,1
The company does not disclose the sum it applied for .,1
